Me, ready , -36.79617647904309, -34.80649262856797, N
Opinion | , -0.6169483447155013, -0.7756347674319528, P
The ignora, -36.79617647904309, -34.80649262856797, N
Since idio, -31.627715316996294, -29.94494150554854, N
Did you st, -44.548868222113285, -42.098819313097124, N
Anyone els, -36.79617647904309, -34.80649262856797, N
Govt has m, -49.71732938416008, -46.96037043611656, N
From @SPGM, -41.96463764108989, -39.668043751587405, N
Six of our, -34.21194589801969, -32.37571706705826, N
Bangladesh, -34.21194589801969, -32.37571706705826, N
Unfortunat, -36.79617647904309, -34.80649262856797, N
As India t, -34.21194589801969, -32.37571706705826, N
#Greece wi, -39.38040706006649, -37.237268190077685, N
With oil p, -23.8750235739261, -22.652614821019394, N
This Covid, -16.1223318308559, -15.360288136490247, N
I make doc, -47.13309880313668, -44.52959487460684, N
@ITCCorpCo, -5.785409506762301, -5.637185890451384, N
The public, -54.88579054620688, -51.821921559136, N
Its Mothe, -34.21194589801969, -32.37571706705826, N
Survey: US, -10.9538706688091, -10.498737013470816, N
@WRAL Lowe, -5.785409506762301, -5.637185890451384, N
I know in , -47.13309880313668, -44.52959487460684, N
4th patien, -36.79617647904309, -34.80649262856797, N
Are there , -47.13309880313668, -44.52959487460684, N
.@SharaadK, -0.6169483447155013, -0.7756347674319528, P
Any kind o, -39.38040706006649, -37.237268190077685, N
In tourism, -49.71732938416008, -46.96037043611656, N
This is th, -31.627715316996294, -29.94494150554854, N
#loorollga, -36.79617647904309, -34.80649262856797, N
@getinform, -36.79617647904309, -34.80649262856797, N
where are , -18.706562411879304, -17.791063697999963, N
Which reta, -34.21194589801969, -32.37571706705826, N
No wonder , -39.38040706006649, -37.237268190077685, N
Houstons , -60.05425170825367, -56.68347268215544, N
If your st, -31.627715316996294, -29.94494150554854, N
#covid?19u, -34.21194589801969, -32.37571706705826, N
Pro tip, i, -39.38040706006649, -37.237268190077685, N
If this do, -34.21194589801969, -32.37571706705826, N
Shout out , -36.79617647904309, -34.80649262856797, N
Covid-19: , -0.6169483447155013, -0.7756347674319528, P
A couple o, -36.79617647904309, -34.80649262856797, N
@Better_UK, -34.21194589801969, -32.37571706705826, N
@MoonmanMU, -54.88579054620688, -51.821921559136, N
Report peo, -18.706562411879304, -17.791063697999963, N
#lockdownU, -31.627715316996294, -29.94494150554854, N
How about , -47.13309880313668, -44.52959487460684, N
Malik Supe, -16.1223318308559, -15.360288136490247, N
With a dea, -52.30155996518348, -49.39114599762628, N
#COVID19 #, -0.6169483447155013, -0.7756347674319528, P
Man in sai, -44.548868222113285, -42.098819313097124, N
Advice for, -52.30155996518348, -49.39114599762628, N
@Peckhampu, -47.13309880313668, -44.52959487460684, N
QPAY cuts , -29.043484735972896, -27.514165944038826, N
Kroger, co, -54.88579054620688, -51.821921559136, N
What to do, -39.38040706006649, -37.237268190077685, N
Just been , -21.290792992902702, -20.22183925950968, N
@mgeist @k, -13.5381012498325, -12.929512574980532, N
I never th, -16.1223318308559, -15.360288136490247, N
Covid-19 M, -31.627715316996294, -29.94494150554854, N
@DrJenGunt, -18.706562411879304, -17.791063697999963, N
Can we hav, -39.38040706006649, -37.237268190077685, N
Covid-19 d, -31.627715316996294, -29.94494150554854, N
With oil p, -21.290792992902702, -20.22183925950968, N
Presumably, -41.96463764108989, -39.668043751587405, N
saw man at, -65.22271287030047, -61.54502380517488, N
State #att, -41.96463764108989, -39.668043751587405, N
People out, -54.88579054620688, -51.821921559136, N
GameStop r, -31.627715316996294, -29.94494150554854, N
@CDCgov An, -34.21194589801969, -32.37571706705826, N
Stop #hoar, -18.706562411879304, -17.791063697999963, N
Kroger, th, -54.88579054620688, -51.821921559136, N
@Louisiana, -23.8750235739261, -22.652614821019394, N
With oil p, -31.627715316996294, -29.94494150554854, N
Fracking i, -3.201178925738901, -3.2064103289416686, P
This count, -8.369640087785701, -8.0679614519611, N
Since Covi, -26.459254154949498, -25.08339038252911, N
Just seen , -29.043484735972896, -27.514165944038826, N
1) As many, -60.05425170825367, -56.68347268215544, N
Im strugg, -36.79617647904309, -34.80649262856797, N
Supply and, -62.63848228927707, -59.11424824366516, N
Not just s, -26.459254154949498, -25.08339038252911, N
Its not g, -39.38040706006649, -37.237268190077685, N
@GoldTeleg, -31.627715316996294, -29.94494150554854, N
No. You ca, -10.9538706688091, -10.498737013470816, N
Day 7 of h, -13.5381012498325, -12.929512574980532, N
Supermarke, -26.459254154949498, -25.08339038252911, N
If things , -34.21194589801969, -32.37571706705826, N
"Low #fuel, -34.21194589801969, -32.37571706705826, N
Gearing up, -36.79617647904309, -34.80649262856797, N
https://t., -54.88579054620688, -51.821921559136, N
Find local, -31.627715316996294, -29.94494150554854, N
Im making, -26.459254154949498, -25.08339038252911, N
Im gonna s, -47.13309880313668, -44.52959487460684, N
@David_Lea, -18.706562411879304, -17.791063697999963, N
Three thin, -60.05425170825367, -56.68347268215544, N
@MattHanco, -60.05425170825367, -56.68347268215544, N
"Chaos" ar, -21.290792992902702, -20.22183925950968, N
Elderly wo, -18.706562411879304, -17.791063697999963, N
Meanwhile , -34.21194589801969, -32.37571706705826, N
I say we s, -31.627715316996294, -29.94494150554854, N
1. Gull Sp, -31.627715316996294, -29.94494150554854, N
I was wond, -52.30155996518348, -49.39114599762628, N
@markmondo, -47.13309880313668, -44.52959487460684, N
When you g, -54.88579054620688, -51.821921559136, N
While the , -34.21194589801969, -32.37571706705826, N
@Dave38611, -34.21194589801969, -32.37571706705826, N
I think th, -31.627715316996294, -29.94494150554854, N
@FrankTumw, -26.459254154949498, -25.08339038252911, N
Demand for, -31.627715316996294, -29.94494150554854, N
@JoshFryde, -36.79617647904309, -34.80649262856797, N
At the mom, -16.1223318308559, -15.360288136490247, N
No amount , -31.627715316996294, -29.94494150554854, N
@blakeappe, -34.21194589801969, -32.37571706705826, N
Grocery li, -31.627715316996294, -29.94494150554854, N
Good on th, -18.706562411879304, -17.791063697999963, N
@Mohty_EBM, -36.79617647904309, -34.80649262856797, N
You have t, -26.459254154949498, -25.08339038252911, N
M sure thi, -18.706562411879304, -17.791063697999963, N
Is the USA, -36.79617647904309, -34.80649262856797, N
Side effec, -21.290792992902702, -20.22183925950968, N
Uk superma, -34.21194589801969, -32.37571706705826, N
COVID-19 R, -3.201178925738901, -3.2064103289416686, P
#coronavir, -54.88579054620688, -51.821921559136, N
@yungneoco, -34.21194589801969, -32.37571706705826, N
#coronavir, -29.043484735972896, -27.514165944038826, N
Theres be, -10.9538706688091, -10.498737013470816, N
Greg Hunt , -8.369640087785701, -8.0679614519611, N
@inzyrashi, -31.627715316996294, -29.94494150554854, N
5. Lets pl, -62.63848228927707, -59.11424824366516, N
#ToiletPap, -10.9538706688091, -10.498737013470816, N
I hope thi, -39.38040706006649, -37.237268190077685, N
COVID 19 T, -16.1223318308559, -15.360288136490247, N
Guess who , -36.79617647904309, -34.80649262856797, N
Covid-19 i, -34.21194589801969, -32.37571706705826, N
I wonder i, -29.043484735972896, -27.514165944038826, N
People are, -16.1223318308559, -15.360288136490247, N
@Varneyco , -29.043484735972896, -27.514165944038826, N
Panic Buyi, -0.6169483447155013, -0.7756347674319528, P
With oil p, -21.290792992902702, -20.22183925950968, N
Cannot bel, -23.8750235739261, -22.652614821019394, N
Navigating, -23.8750235739261, -22.652614821019394, N
- The Good, -5.785409506762301, -5.637185890451384, N
With the c, -52.30155996518348, -49.39114599762628, N
@narendram, -39.38040706006649, -37.237268190077685, N
In this ti, -52.30155996518348, -49.39114599762628, N
#OIL

Fox , -36.79617647904309, -34.80649262856797, N
Coronaviru, -18.706562411879304, -17.791063697999963, N
?TOILET PA, -26.459254154949498, -25.08339038252911, N
Manager te, -36.79617647904309, -34.80649262856797, N
I have nev, -21.290792992902702, -20.22183925950968, N
15-20% ris, -41.96463764108989, -39.668043751587405, N
New post (, -26.459254154949498, -25.08339038252911, N
Day 5 #Cov, -34.21194589801969, -32.37571706705826, N
Entirely b, -39.38040706006649, -37.237268190077685, N
Y some peo, -39.38040706006649, -37.237268190077685, N
isnt it f, -36.79617647904309, -34.80649262856797, N
COVID-19, , -13.5381012498325, -12.929512574980532, N
I cannot t, -47.13309880313668, -44.52959487460684, N
Would be a, -29.043484735972896, -27.514165944038826, N
Dating in , -16.1223318308559, -15.360288136490247, N
@SONAE big, -47.13309880313668, -44.52959487460684, N
@FahdAlbog, -36.79617647904309, -34.80649262856797, N
How do we , -57.470021127230275, -54.25269712064572, N
#Coronavir, -21.290792992902702, -20.22183925950968, N
Please not, -44.548868222113285, -42.098819313097124, N
We at have, -41.96463764108989, -39.668043751587405, N
I just don, -54.88579054620688, -51.821921559136, N
With oil p, -60.05425170825367, -56.68347268215544, N
The ongoin, -39.38040706006649, -37.237268190077685, N
With oil p, -23.8750235739261, -22.652614821019394, N
One of the, -44.548868222113285, -42.098819313097124, N
Having anx, -44.548868222113285, -42.098819313097124, N
You just n, -52.30155996518348, -49.39114599762628, N
South Afri, -21.290792992902702, -20.22183925950968, N
Today hund, -49.71732938416008, -46.96037043611656, N
NYC isn't , -47.13309880313668, -44.52959487460684, N
Youtube ha, -52.30155996518348, -49.39114599762628, N
reminds us, -52.30155996518348, -49.39114599762628, N
5W Founder, -16.1223318308559, -15.360288136490247, N
#CroozefmN, -16.1223318308559, -15.360288136490247, N
Senior sho, -44.548868222113285, -42.098819313097124, N
I am full , -36.79617647904309, -34.80649262856797, N
Sindh   Pu, -21.290792992902702, -20.22183925950968, N
The once s, -29.043484735972896, -27.514165944038826, N
This whole, -39.38040706006649, -37.237268190077685, N
On the hun, -23.8750235739261, -22.652614821019394, N
Beware of , -10.9538706688091, -10.498737013470816, N
I realized, -60.05425170825367, -56.68347268215544, N
It has bee, -13.5381012498325, -12.929512574980532, N
Grocery st, -65.22271287030047, -61.54502380517488, N
Doug Ford:, -10.9538706688091, -10.498737013470816, N
Regarding , -34.21194589801969, -32.37571706705826, N
Supplies a, -31.627715316996294, -29.94494150554854, N
?? #Trump
, -29.043484735972896, -27.514165944038826, N
One grocer, -36.79617647904309, -34.80649262856797, N
Dear Rande, -57.470021127230275, -54.25269712064572, N
Thank you , -44.548868222113285, -42.098819313097124, N
diaries fr, -34.21194589801969, -32.37571706705826, N
London is , -31.627715316996294, -29.94494150554854, N
I'm not su, -52.30155996518348, -49.39114599762628, N
keep your , -29.043484735972896, -27.514165944038826, N
I work in , -49.71732938416008, -46.96037043611656, N
New York D, -3.201178925738901, -3.2064103289416686, P
Indian far, -49.71732938416008, -46.96037043611656, N
someone cl, -44.548868222113285, -42.098819313097124, N
Russian De, -3.201178925738901, -3.2064103289416686, P
Coronaviru, -26.459254154949498, -25.08339038252911, N
During thi, -36.79617647904309, -34.80649262856797, N
@GMB @erro, -34.21194589801969, -32.37571706705826, N
@alok_pand, -47.13309880313668, -44.52959487460684, N
So we re b, -54.88579054620688, -51.821921559136, N
Who wins a, -23.8750235739261, -22.652614821019394, N
prices tum, -34.21194589801969, -32.37571706705826, N
Supermarke, -41.96463764108989, -39.668043751587405, N
Via https:, -39.38040706006649, -37.237268190077685, N
Rice price, -34.21194589801969, -32.37571706705826, N
Pleased to, -49.71732938416008, -46.96037043611656, N
https://t., -18.706562411879304, -17.791063697999963, N
Amazon, Wa, -47.13309880313668, -44.52959487460684, N
@JohnCorny, -36.79617647904309, -34.80649262856797, N
After due , -54.88579054620688, -51.821921559136, N
If alien a, -39.38040706006649, -37.237268190077685, N
People are, -13.5381012498325, -12.929512574980532, N
Essential , -72.97540461337069, -68.83735048970404, N
Sorry rest, -52.30155996518348, -49.39114599762628, N
Just woke , -23.8750235739261, -22.652614821019394, N
This is ho, -36.79617647904309, -34.80649262856797, N
Price goug, -29.043484735972896, -27.514165944038826, N
I'm actual, -54.88579054620688, -51.821921559136, N
I'm actual, -41.96463764108989, -39.668043751587405, N
 CONSUMER , -52.30155996518348, -49.39114599762628, N
Gas prices, -21.290792992902702, -20.22183925950968, N
During thi, -44.548868222113285, -42.098819313097124, N
Older adul, -41.96463764108989, -39.668043751587405, N
AHOY Comic, -23.8750235739261, -22.652614821019394, N
Why arent, -23.8750235739261, -22.652614821019394, N
#Coronavir, -47.13309880313668, -44.52959487460684, N
Covid-19/ , -16.1223318308559, -15.360288136490247, N
It's quite, -49.71732938416008, -46.96037043611656, N
Queensland, -57.470021127230275, -54.25269712064572, N
Yikes- rea, -41.96463764108989, -39.668043751587405, N
#VONHRP De, -34.21194589801969, -32.37571706705826, N
DEMOCRATS , -0.6169483447155013, -0.7756347674319528, P
Be wary of, -13.5381012498325, -12.929512574980532, N
NY: 18- to, -26.459254154949498, -25.08339038252911, N
If you ha, -34.21194589801969, -32.37571706705826, N
@CliftonPA, -10.9538706688091, -10.498737013470816, N
The most i, -29.043484735972896, -27.514165944038826, N
How South , -36.79617647904309, -34.80649262856797, N
Avoid Pani, -8.369640087785701, -8.0679614519611, N
Be a step , -8.369640087785701, -8.0679614519611, N
If we shut, -47.13309880313668, -44.52959487460684, N
There is n, -36.79617647904309, -34.80649262856797, N
Don t pani, -54.88579054620688, -51.821921559136, N
Kroger, th, -54.88579054620688, -51.821921559136, N
Scammers a, -18.706562411879304, -17.791063697999963, N
#Coronavir, -26.459254154949498, -25.08339038252911, N
@ELITESHAD, -29.043484735972896, -27.514165944038826, N
The Iowa G, -23.8750235739261, -22.652614821019394, N
To all the, -49.71732938416008, -46.96037043611656, N
science be, -10.9538706688091, -10.498737013470816, N
You know h, -49.71732938416008, -46.96037043611656, N
You need t, -52.30155996518348, -49.39114599762628, N
One for th, -44.548868222113285, -42.098819313097124, N
@AZDHS Sta, -49.71732938416008, -46.96037043611656, N
@DrDenaGra, -54.88579054620688, -51.821921559136, N
@KateMcGee, -49.71732938416008, -46.96037043611656, N
Instead of, -18.706562411879304, -17.791063697999963, N
It's fucki, -26.459254154949498, -25.08339038252911, N
96 The may, -26.459254154949498, -25.08339038252911, N
Latest @WF, -60.05425170825367, -56.68347268215544, N
What I don, -44.548868222113285, -42.098819313097124, N
Time for g, -44.548868222113285, -42.098819313097124, N
@DC_Ranchi, -41.96463764108989, -39.668043751587405, N
@HemantSor, -41.96463764108989, -39.668043751587405, N
Now , the , -29.043484735972896, -27.514165944038826, N
For one ge, -21.290792992902702, -20.22183925950968, N
Im not sur, -49.71732938416008, -46.96037043611656, N
Chinese co, -57.470021127230275, -54.25269712064572, N
@Josh_conn, -29.043484735972896, -27.514165944038826, N
Accidenta, -10.9538706688091, -10.498737013470816, N
COVID 19 s, -13.5381012498325, -12.929512574980532, N
#Germanys, -36.79617647904309, -34.80649262856797, N
COVID-19 P, -0.6169483447155013, -0.7756347674319528, P
? Don't pa, -31.627715316996294, -29.94494150554854, N
Okay so al, -49.71732938416008, -46.96037043611656, N
#Coronavir, -21.290792992902702, -20.22183925950968, N
COVID-19 c, -36.79617647904309, -34.80649262856797, N
A few peop, -41.96463764108989, -39.668043751587405, N
BCG s firs, -23.8750235739261, -22.652614821019394, N
@jasonrant, -44.548868222113285, -42.098819313097124, N
One of the, -26.459254154949498, -25.08339038252911, N
#coronavir, -49.71732938416008, -46.96037043611656, N
If you nee, -41.96463764108989, -39.668043751587405, N
As Senate , -49.71732938416008, -46.96037043611656, N
Facebook G, -36.79617647904309, -34.80649262856797, N
No toilet , -5.785409506762301, -5.637185890451384, N
Part 2 No , -0.6169483447155013, -0.7756347674319528, P
Part 2 No , -3.201178925738901, -3.2064103289416686, P
Virus Diar, -41.96463764108989, -39.668043751587405, N
Seriously?, -23.8750235739261, -22.652614821019394, N
#Oil price, -36.79617647904309, -34.80649262856797, N
So far COV, -34.21194589801969, -32.37571706705826, N
@BBCBreakf, -47.13309880313668, -44.52959487460684, N
UPDATE Ant, -36.79617647904309, -34.80649262856797, N
I have a s, -39.38040706006649, -37.237268190077685, N
There's wo, -47.13309880313668, -44.52959487460684, N
Contactles, -31.627715316996294, -29.94494150554854, N
This is sc, -39.38040706006649, -37.237268190077685, N
It s a tra, -65.22271287030047, -61.54502380517488, N
U S stock , -36.79617647904309, -34.80649262856797, N
Elderly me, -52.30155996518348, -49.39114599762628, N
This has t, -23.8750235739261, -22.652614821019394, N
MIA chief , -36.79617647904309, -34.80649262856797, N
It might g, -34.21194589801969, -32.37571706705826, N
US #stocks, -44.548868222113285, -42.098819313097124, N
COVID-19: , -34.21194589801969, -32.37571706705826, N
1) The gro, -47.13309880313668, -44.52959487460684, N
Negative O, -36.79617647904309, -34.80649262856797, N
Brent has , -60.05425170825367, -56.68347268215544, N
launches C, -36.79617647904309, -34.80649262856797, N
Went to th, -39.38040706006649, -37.237268190077685, N
Could you, -47.13309880313668, -44.52959487460684, N
Has anybod, -44.548868222113285, -42.098819313097124, N
If you rec, -52.30155996518348, -49.39114599762628, N
As Persona, -21.290792992902702, -20.22183925950968, N
Greedy @Ai, -47.13309880313668, -44.52959487460684, N
What s wro, -18.706562411879304, -17.791063697999963, N
#Covid19SA, -18.706562411879304, -17.791063697999963, N
Yep no pan, -29.043484735972896, -27.514165944038826, N
The Below2, -10.9538706688091, -10.498737013470816, N
The need t, -47.13309880313668, -44.52959487460684, N
Time and a, -41.96463764108989, -39.668043751587405, N
CALL YOUR , -16.1223318308559, -15.360288136490247, N
FDA is bur, -60.05425170825367, -56.68347268215544, N
Crude oil , -21.290792992902702, -20.22183925950968, N
Corona Ko , -16.1223318308559, -15.360288136490247, N
#BigThreeC, -34.21194589801969, -32.37571706705826, N
US Grocery, -0.6169483447155013, -0.7756347674319528, P
I joke abo, -44.548868222113285, -42.098819313097124, N
The shitom, -10.9538706688091, -10.498737013470816, N
Bloody cra, -36.79617647904309, -34.80649262856797, N
A new cons, -36.79617647904309, -34.80649262856797, N
Estimated , -0.6169483447155013, -0.7756347674319528, P
PRICE ALER, -44.548868222113285, -42.098819313097124, N
That's bec, -36.79617647904309, -34.80649262856797, N
The AG s C, -31.627715316996294, -29.94494150554854, N
On hold to, -47.13309880313668, -44.52959487460684, N
Salon: Wit, -23.8750235739261, -22.652614821019394, N
Man charge, -16.1223318308559, -15.360288136490247, N
Now that w, -21.290792992902702, -20.22183925950968, N
Here are s, -16.1223318308559, -15.360288136490247, N
The kindne, -34.21194589801969, -32.37571706705826, N
Could DTru, -29.043484735972896, -27.514165944038826, N
Mayors, fi, -16.1223318308559, -15.360288136490247, N
Tito's Vod, -16.1223318308559, -15.360288136490247, N
#Restauran, -54.88579054620688, -51.821921559136, N
Online sho, -31.627715316996294, -29.94494150554854, N
CSBS has p, -49.71732938416008, -46.96037043611656, N
@SeanSilco, -39.38040706006649, -37.237268190077685, N
CTSI cance, -31.627715316996294, -29.94494150554854, N
"The rules, -29.043484735972896, -27.514165944038826, N
Man licks , -13.5381012498325, -12.929512574980532, N
3 Capital , -52.30155996518348, -49.39114599762628, N
Americans , -29.043484735972896, -27.514165944038826, N
for ppl lo, -54.88579054620688, -51.821921559136, N
--@AGBecer, -49.71732938416008, -46.96037043611656, N
The Russia, -57.470021127230275, -54.25269712064572, N
Global or , -0.6169483447155013, -0.7756347674319528, P
Coronaviru, -13.5381012498325, -12.929512574980532, N
NZ Prime M, -44.548868222113285, -42.098819313097124, N
CONSUMER A, -39.38040706006649, -37.237268190077685, N
Our team a, -52.30155996518348, -49.39114599762628, N
Rob can yo, -21.290792992902702, -20.22183925950968, N
Survey: US, -10.9538706688091, -10.498737013470816, N
Good morni, -23.8750235739261, -22.652614821019394, N
I dunno if, -47.13309880313668, -44.52959487460684, N
@caroldunc, -36.79617647904309, -34.80649262856797, N
The spread, -18.706562411879304, -17.791063697999963, N
Working at, -29.043484735972896, -27.514165944038826, N
I know we , -36.79617647904309, -34.80649262856797, N
We can all, -47.13309880313668, -44.52959487460684, N
Dear @Targ, -31.627715316996294, -29.94494150554854, N
So it look, -47.13309880313668, -44.52959487460684, N
I wrote a , -34.21194589801969, -32.37571706705826, N
Price goug, -23.8750235739261, -22.652614821019394, N
Gov Evers , -44.548868222113285, -42.098819313097124, N
Calls for , -16.1223318308559, -15.360288136490247, N
#Mythbusti, -36.79617647904309, -34.80649262856797, N
@majortoma, -39.38040706006649, -37.237268190077685, N
If you're , -47.13309880313668, -44.52959487460684, N
It is natu, -41.96463764108989, -39.668043751587405, N
#Coronavir, -39.38040706006649, -37.237268190077685, N
Panic buyi, -5.785409506762301, -5.637185890451384, N
Covid-19: , -23.8750235739261, -22.652614821019394, N
@tracyallo, -52.30155996518348, -49.39114599762628, N
South Afri, -44.548868222113285, -42.098819313097124, N
Its criti, -49.71732938416008, -46.96037043611656, N
Consumer A, -31.627715316996294, -29.94494150554854, N
People pa, -23.8750235739261, -22.652614821019394, N
Stock inve, -54.88579054620688, -51.821921559136, N
In this mo, -29.043484735972896, -27.514165944038826, N
The @Natio, -39.38040706006649, -37.237268190077685, N
Where the , -29.043484735972896, -27.514165944038826, N
Are #COVID, -16.1223318308559, -15.360288136490247, N
There are , -31.627715316996294, -29.94494150554854, N
Are we doi, -31.627715316996294, -29.94494150554854, N
Despite bo, -41.96463764108989, -39.668043751587405, N
The Fed pr, -26.459254154949498, -25.08339038252911, N
Im bored , -47.13309880313668, -44.52959487460684, N
Betty's fa, -49.71732938416008, -46.96037043611656, N
It isn't C, -16.1223318308559, -15.360288136490247, N
Economic i, -49.71732938416008, -46.96037043611656, N
Have plent, -36.79617647904309, -34.80649262856797, N
I ve seen , -60.05425170825367, -56.68347268215544, N
Instagram , -21.290792992902702, -20.22183925950968, N
In light o, -16.1223318308559, -15.360288136490247, N
#McKinsey , -49.71732938416008, -46.96037043611656, N
Banks pres, -44.548868222113285, -42.098819313097124, N
Question f, -39.38040706006649, -37.237268190077685, N
I need to , -18.706562411879304, -17.791063697999963, N
With the C, -34.21194589801969, -32.37571706705826, N
I went to , -49.71732938416008, -46.96037043611656, N
Seriously , -47.13309880313668, -44.52959487460684, N
This is th, -18.706562411879304, -17.791063697999963, N
Still have, -34.21194589801969, -32.37571706705826, N
As tough s, -36.79617647904309, -34.80649262856797, N
Quick run , -18.706562411879304, -17.791063697999963, N
DEMOCRATS , -3.201178925738901, -3.2064103289416686, P
Almost got, -44.548868222113285, -42.098819313097124, N
.@sedgwick, -44.548868222113285, -42.098819313097124, N
@Walmart #, -49.71732938416008, -46.96037043611656, N
Covid-19: , -26.459254154949498, -25.08339038252911, N
This is th, -31.627715316996294, -29.94494150554854, N
Odd that J, -23.8750235739261, -22.652614821019394, N
Aceng We a, -41.96463764108989, -39.668043751587405, N
#coronavir, -39.38040706006649, -37.237268190077685, N
why are yo, -34.21194589801969, -32.37571706705826, N
3 Capital , -52.30155996518348, -49.39114599762628, N
It's hilar, -31.627715316996294, -29.94494150554854, N
#COVID2019, -16.1223318308559, -15.360288136490247, N
People are, -49.71732938416008, -46.96037043611656, N
More In De, -41.96463764108989, -39.668043751587405, N
This will , -57.470021127230275, -54.25269712064572, N
? NEWS ? #, -26.459254154949498, -25.08339038252911, N
New Bangor, -54.88579054620688, -51.821921559136, N
Supply &am, -47.13309880313668, -44.52959487460684, N
updates on, -34.21194589801969, -32.37571706705826, N
Lockdowns , -57.470021127230275, -54.25269712064572, N
This is wh, -47.13309880313668, -44.52959487460684, N
1/2 Chorle, -47.13309880313668, -44.52959487460684, N
what a day, -21.290792992902702, -20.22183925950968, N
I finally , -23.8750235739261, -22.652614821019394, N
survives i, -34.21194589801969, -32.37571706705826, N
@LidlGB It, -41.96463764108989, -39.668043751587405, N
California, -47.13309880313668, -44.52959487460684, N
DOJ spokes, -44.548868222113285, -42.098819313097124, N
Japan Canc, -0.6169483447155013, -0.7756347674319528, P
The number, -36.79617647904309, -34.80649262856797, N
Never thou, -44.548868222113285, -42.098819313097124, N
Could you, -26.459254154949498, -25.08339038252911, N
As a food-, -34.21194589801969, -32.37571706705826, N
Partner Ma, -23.8750235739261, -22.652614821019394, N
The Consum, -16.1223318308559, -15.360288136490247, N
4/ The @US, -49.71732938416008, -46.96037043611656, N
@kennedyst, -36.79617647904309, -34.80649262856797, N
Price goug, -54.88579054620688, -51.821921559136, N
Small busi, -41.96463764108989, -39.668043751587405, N
EU border , -52.30155996518348, -49.39114599762628, N
The @cfo r, -29.043484735972896, -27.514165944038826, N
They're de, -31.627715316996294, -29.94494150554854, N
The North , -36.79617647904309, -34.80649262856797, N
The trade , -39.38040706006649, -37.237268190077685, N
When busin, -29.043484735972896, -27.514165944038826, N
@DrEricDin, -44.548868222113285, -42.098819313097124, N
How to ann, -3.201178925738901, -3.2064103289416686, P
It s unfor, -41.96463764108989, -39.668043751587405, N
Are those., -18.706562411879304, -17.791063697999963, N
Leave it t, -5.785409506762301, -5.637185890451384, N
Remember w, -36.79617647904309, -34.80649262856797, N
My latest , -41.96463764108989, -39.668043751587405, N
To the CEO, -34.21194589801969, -32.37571706705826, N
#Coronavir, -18.706562411879304, -17.791063697999963, N
I spoke wi, -52.30155996518348, -49.39114599762628, N
Evidenced , -39.38040706006649, -37.237268190077685, N
My general, -23.8750235739261, -22.652614821019394, N
PR and Adv, -29.043484735972896, -27.514165944038826, N
We need to, -18.706562411879304, -17.791063697999963, N
We want to, -34.21194589801969, -32.37571706705826, N
Gas prices, -16.1223318308559, -15.360288136490247, N
Only 5 cur, -23.8750235739261, -22.652614821019394, N
I m gettin, -41.96463764108989, -39.668043751587405, N
Canadian c, -36.79617647904309, -34.80649262856797, N
The food s, -36.79617647904309, -34.80649262856797, N
Whenever m, -23.8750235739261, -22.652614821019394, N
Coles and , -39.38040706006649, -37.237268190077685, N
Several Gu, -39.38040706006649, -37.237268190077685, N
 Possible , -31.627715316996294, -29.94494150554854, N
Will the e, -8.369640087785701, -8.0679614519611, N
After find, -49.71732938416008, -46.96037043611656, N
Becerra: t, -36.79617647904309, -34.80649262856797, N
I hope #co, -36.79617647904309, -34.80649262856797, N
From the F, -41.96463764108989, -39.668043751587405, N
We have b, -29.043484735972896, -27.514165944038826, N
Beware of , -16.1223318308559, -15.360288136490247, N
NO NEED TO, -13.5381012498325, -12.929512574980532, N
The superm, -29.043484735972896, -27.514165944038826, N
Im genuine, -49.71732938416008, -46.96037043611656, N
20 cheap, , -41.96463764108989, -39.668043751587405, N
prices tum, -13.5381012498325, -12.929512574980532, N
"The next , -10.9538706688091, -10.498737013470816, N
A few groc, -62.63848228927707, -59.11424824366516, N
Thank you , -18.706562411879304, -17.791063697999963, N
@Unbalance, -34.21194589801969, -32.37571706705826, N
#sheeple #, -52.30155996518348, -49.39114599762628, N
Were cont, -36.79617647904309, -34.80649262856797, N
Checks fro, -13.5381012498325, -12.929512574980532, N
COVID-19: , -0.6169483447155013, -0.7756347674319528, P
This shit , -21.290792992902702, -20.22183925950968, N
.@FCC laun, -16.1223318308559, -15.360288136490247, N
ZOA to MSN, -29.043484735972896, -27.514165944038826, N
all you fo, -54.88579054620688, -51.821921559136, N
Aussie fol, -34.21194589801969, -32.37571706705826, N
Makers of , -18.706562411879304, -17.791063697999963, N
I know thi, -36.79617647904309, -34.80649262856797, N
Once rare , -47.13309880313668, -44.52959487460684, N
#NewProfil, -41.96463764108989, -39.668043751587405, N
Prices Pha, -47.13309880313668, -44.52959487460684, N
What's wit, -57.470021127230275, -54.25269712064572, N
I long sus, -34.21194589801969, -32.37571706705826, N
This weeke, -47.13309880313668, -44.52959487460684, N
2/4 sucks , -47.13309880313668, -44.52959487460684, N
Even thoug, -44.548868222113285, -42.098819313097124, N
Still zero, -23.8750235739261, -22.652614821019394, N
@Xico452 @, -21.290792992902702, -20.22183925950968, N
the writin, -78.1438657754175, -73.69890161272347, N
BIG OIL: F, -29.043484735972896, -27.514165944038826, N
Florida Go, -18.706562411879304, -17.791063697999963, N
@piersmorg, -39.38040706006649, -37.237268190077685, N
shoppers s, -34.21194589801969, -32.37571706705826, N
My wife wa, -23.8750235739261, -22.652614821019394, N
